co2TailpipeGpm,cylinders,displ,drive,feScore,fuelType,make,UCity,UHighway,VClass,year,startStop,lv4,pv4,am
293,4,2,Front-Wheel Drive,7,Gasoline or E85,Ford,33.6498,53.9266,Compact Cars,2015,N,13,90,A
300,4,2,Front-Wheel Drive,7,Gasoline or E85,Ford,33.1,51.6,Compact Cars,2015,N,13,90,M
255,3,1,Front-Wheel Drive,8,Regular,Ford,39.8,60.3,Compact Cars,2015,N,13,90,M
294,4,1.8,Front-Wheel Drive,7,Regular,Nissan,34.8,50.6,Midsize Cars,2015,N,15,96,M
270,4,1.8,Front-Wheel Drive,8,Regular,Nissan,38.3909,54.96,Midsize Cars,2015,N,15,96,A
263,4,1.8,Front-Wheel Drive,8,Regular,Nissan,40,56.6,Midsize Cars,2015,N,15,96,A
290,4,2.5,Front-Wheel Drive,7,Regular,Mazda,33.9718,53.988,Midsize Cars,2016,N,15,100,A
276,4,2.5,Front-Wheel Drive,8,Regular,Mazda,36.0379,56.8165,Midsize Cars,2016,N,15,100,A
302,4,2.5,Front-Wheel Drive,7,Regular,Mazda,32.2648,52.3866,Midsize Cars,2016,N,15,100,M
373,6,3,All-Wheel Drive,5,Premium,Audi,25.6,41.9,Midsize Cars,2016,Y,16,98,A
315,4,2,Rear-Wheel Drive,7,Premium,Mercedes-Benz,31.9,47.6,Compact Cars,2015,Y,13,90,A
656,8,6.8,Rear-Wheel Drive,1,Premium,Bentley,13.6993,24.8,Midsize Cars,2016,N,11,101,A
286,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,36.8562,51.0091,Compact Cars,2016,N,16,90,A
299,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,34.5399,49.9,Compact Cars,2016,N,16,90,M
40,2,0.6,Rear-Wheel Drive,10,Premium Gas or Electricity,BMW,52.5,52.2,Subcompact Cars,2015,Y,15,84,A
305,4,2.4,Front-Wheel Drive,7,Premium,Acura,32.5,50.7,Compact Cars,2016,N,12,89,A
504,8,5,Rear-Wheel Drive,4,Premium,Jaguar,18.4,32,Large Cars,2016,Y,18,102,A
504,8,5,Rear-Wheel Drive,4,Premium,Jaguar,18.4,32,Large Cars,2016,Y,18,109,A
437,6,3.6,Front-Wheel Drive,5,Gasoline or natural gas,Chevrolet,20.7,36.3,Midsize Cars,2015,N,10,105,A
378,6,3.5,Front-Wheel Drive,5,Premium,Acura,25,43.2,Midsize Cars,2016,N,15,102,A
297,6,3.5,All-Wheel Drive,7,Premium,Acura,36.9832,45.1548,Midsize Cars,2016,Y,15,102,A
307,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,34.3,46.4,Compact Cars,2016,N,16,90,A
318,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,32.3,47.1,Compact Cars,2016,N,16,90,M
343,6,3,All-Wheel Drive,7,Diesel,Audi,31.1687,52.7,Midsize Cars,2016,Y,16,98,A
502,8,5,Rear-Wheel Drive,4,Premium,Hyundai,18.5,32,Large Cars,2016,N,16,111,A
281,4,1.6,Front-Wheel Drive,7,Regular,Kia,35.6675,52.5771,Compact Cars,2016,Y,14,88,A
285,4,1.6,Front-Wheel Drive,7,Regular,Kia,34.9423,53.1934,Compact Cars,2016,N,14,88,A
282,4,1.6,Front-Wheel Drive,7,Regular,Kia,35.2,53.4,Compact Cars,2016,N,14,88,M
375,6,3,Rear-Wheel Drive,5,Premium,BMW,25.0681,42.882,Compact Cars,2016,Y,12,97,A
382,6,3,All-Wheel Drive,5,Premium,BMW,24.9286,41.0324,Compact Cars,2016,Y,12,97,A
484,8,4.4,All-Wheel Drive,4,Premium,BMW,19.1739,33.4981,Compact Cars,2016,Y,12,97,A
484,8,4.4,All-Wheel Drive,4,Premium,BMW,19.1739,33.4981,Compact Cars,2016,Y,12,97,A
517,8,4.4,Rear-Wheel Drive,3,Premium,BMW,18.1299,30,Compact Cars,2016,Y,12,97,M
554,8,4.4,Rear-Wheel Drive,3,Premium,BMW,16.7849,28.2119,Compact Cars,2016,Y,12,97,A
383,4,2,All-Wheel Drive,5,Premium,Subaru,25.8538,38.4492,Compact Cars,2016,N,12,97,M
458,4,2.5,All-Wheel Drive,4,Premium,Subaru,21.3,32.2,Compact Cars,2016,N,12,97,M
517,8,4.4,Rear-Wheel Drive,3,Premium,BMW,18.1299,30,Midsize Cars,2016,Y,14,102,M
554,8,4.4,Rear-Wheel Drive,3,Premium,BMW,16.7849,28.2119,Midsize Cars,2016,Y,14,102,A
290,4,1.8,Front-Wheel Drive,7,Regular,Hyundai,35.1382,52.2036,Midsize Cars,2016,N,15,96,A
277,4,1.8,Front-Wheel Drive,8,Regular,Hyundai,36.1407,54.54,Midsize Cars,2016,N,15,96,A
286,4,1.8,Front-Wheel Drive,7,Regular,Hyundai,34.5,53,Midsize Cars,2016,N,15,96,M
315,4,2,Front-Wheel Drive,7,Regular,Hyundai,30.8941,48.9963,Midsize Cars,2016,N,15,96,A
319,4,2,Front-Wheel Drive,7,Regular,Hyundai,30.9,47.9,Midsize Cars,2016,N,15,96,M
220,4,2,Front-Wheel Drive,9,Regular,Hyundai,52.9735,61.0855,Midsize Cars,2016,Y,13,106,A
215,4,2,Front-Wheel Drive,9,Regular,Hyundai,54.5,63.3,Midsize Cars,2016,Y,13,106,A
452,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.8536,34.9801,Compact Cars,2016,Y,12,97,A
310,4,2,Front-Wheel Drive,7,Premium,Audi,31.2269,48.8,Midsize Cars,2016,Y,16,98,A
411,6,3.6,Rear-Wheel Drive,5,Premium,Porsche,22.9368,39.0499,Large Cars,2016,Y,16,108,A
421,6,3.6,All-Wheel Drive,5,Premium,Porsche,22.5783,37.5997,Large Cars,2016,Y,16,108,A
429,6,3,Rear-Wheel Drive,5,Premium,Porsche,21.8941,37.2798,Large Cars,2016,Y,16,108,A
429,6,3,All-Wheel Drive,5,Premium,Porsche,21.8941,37.2798,Large Cars,2016,Y,16,108,A
436,6,3,All-Wheel Drive,4,Premium,Porsche,21.4772,36.9989,Large Cars,2016,Y,16,108,A
419,4,2,All-Wheel Drive,5,Premium,Subaru,23.007,33.7104,Compact Cars,2016,N,12,97,A
423,8,4,All-Wheel Drive,5,Premium,Audi,21.9777,36.8,Midsize Cars,2016,N,16,98,A
340,4,2,All-Wheel Drive,6,Premium,Audi,27.8348,45.5,Midsize Cars,2016,N,16,98,A
404,6,3.3,Front-Wheel Drive,5,Regular,Kia,23.4,37.5,Large Cars,2016,N,16,107,A
303,4,1.5,Front-Wheel Drive,7,Regular,Ford,32,52.9,Midsize Cars,2016,Y,16,100,A
316,4,1.5,Front-Wheel Drive,7,Regular,Ford,30.2695,52.1067,Midsize Cars,2016,N,16,100,A
354,4,2,All-Wheel Drive,6,Regular,Ford,27.6,44.2,Midsize Cars,2016,N,16,100,A
338,4,2,Front-Wheel Drive,6,Regular,Ford,28.6,47.1,Midsize Cars,2016,N,16,100,A
336,4,2.5,Front-Wheel Drive,6,Regular,Ford,28.4859,48.0437,Midsize Cars,2016,N,16,100,A
211,4,2,Front-Wheel Drive,9,Regular,Ford,60.5605,58.4685,Midsize Cars,2016,Y,16,101,A
222,4,2,Front-Wheel Drive,9,Regular,Lincoln,60.5605,58.4685,Midsize Cars,2016,Y,12,99,A
354,4,2,All-Wheel Drive,6,Regular,Lincoln,27.6,44.2,Midsize Cars,2016,N,16,99,A
338,4,2,Front-Wheel Drive,6,Regular,Lincoln,28.6,47.1,Midsize Cars,2016,N,16,99,A
413,6,3.7,Front-Wheel Drive,5,Regular,Lincoln,23.1,37.9,Midsize Cars,2016,N,16,99,A
449,6,3.7,All-Wheel Drive,4,Regular,Lincoln,21.3,33.9,Midsize Cars,2016,N,16,99,A
378,6,3,Rear-Wheel Drive,5,Premium,Mercedes-Benz,25.7,40.7,Midsize Cars,2016,Y,13,98,A
393,6,3,All-Wheel Drive,5,Premium,Mercedes-Benz,24.8,38.6,Midsize Cars,2016,Y,13,98,A
377,6,3.5,Rear-Wheel Drive,5,Premium or E85,Mercedes-Benz,25.8,40.1,Midsize Cars,2016,Y,13,98,A
382,6,3.5,All-Wheel Drive,5,Premium or E85,Mercedes-Benz,25.9,38.7,Midsize Cars,2016,Y,13,98,A
377,6,3.5,Rear-Wheel Drive,5,Premium,Mercedes-Benz,25.8,40.1,Midsize Cars,2016,Y,13,98,A
308,4,2.1,Rear-Wheel Drive,8,Diesel,Mercedes-Benz,36.7,59.5,Midsize Cars,2016,Y,13,98,A
325,4,2.1,All-Wheel Drive,7,Diesel,Mercedes-Benz,35.2,54.7,Midsize Cars,2016,Y,13,98,A
382,6,3.5,All-Wheel Drive,5,Premium,Mercedes-Benz,25.9,38.7,Midsize Cars,2016,Y,13,98,A
475,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,20.1,31.7,Midsize Cars,2016,Y,13,98,A
498,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,19.1,30.2,Midsize Cars,2016,Y,13,98,A
577,12,6,Rear-Wheel Drive,2,Premium,Mercedes-Benz,15.9,27.9,Large Cars,2016,Y,12,120,A
273,4,1.5,Front-Wheel Drive,8,Regular,Toyota,39.5,50.3998,Compact Cars,2016,N,13,86,A
266,4,1.5,Front-Wheel Drive,8,Regular,Toyota,39.9195,53.0964,Compact Cars,2016,N,13,86,M
435,8,4.7,All-Wheel Drive,5,Premium,Mercedes-Benz,22.9,34,Midsize Cars,2016,Y,13,98,A
440,8,4,Rear-Wheel Drive,5,Premium,Mercedes-Benz,22,34.3,Compact Cars,2015,Y,13,92,A
440,8,4,Rear-Wheel Drive,5,Premium,Mercedes-Benz,22,34.3,Compact Cars,2015,Y,13,92,A
375,6,3,Rear-Wheel Drive,5,Premium,BMW,25.0681,42.882,Midsize Cars,2016,Y,14,102,A
412,6,3,All-Wheel Drive,5,Regular,Volvo,22.4,36.3,Compact Cars,2016,N,12,93,A
375,5,2.5,All-Wheel Drive,5,Regular,Volvo,25.6,40,Compact Cars,2016,N,12,96,A
375,5,2.5,All-Wheel Drive,5,Regular,Volvo,25.6,40,Compact Cars,2016,N,12,93,A
292,4,2,Front-Wheel Drive,7,Regular,Volvo,33.8,54.1,Compact Cars,2016,Y,12,93,A
330,4,2,Front-Wheel Drive,6,Premium,Volvo,29.6121,46.9274,Compact Cars,2016,Y,12,93,A
412,6,3,All-Wheel Drive,5,Regular,Volvo,22.4,36.3,Compact Cars,2016,N,12,93,A
443,6,3,All-Wheel Drive,4,Premium,Jaguar,20.9,36.8,Large Cars,2016,Y,18,102,A
449,6,3,All-Wheel Drive,4,Premium,Jaguar,20.9,35.4,Large Cars,2016,Y,18,109,A
383,5,2.5,All-Wheel Drive,5,Regular,Volvo,25.2,38.5,Compact Cars,2016,N,12,93,A
129,4,2,Front-Wheel Drive,10,Regular Gas and Electricity,Ford,55,51.4,Midsize Cars,2016,Y,8,103,A
306,4,2,Front-Wheel Drive,7,Regular,Volvo,33.8,54.1,Compact Cars,2016,Y,12,96,A
299,4,1.8,Front-Wheel Drive,7,Regular,Kia,32.6,53,Midsize Cars,2016,N,14,96,M
315,4,2,Front-Wheel Drive,7,Regular,Kia,31.1894,50.8607,Midsize Cars,2016,N,14,96,A
475,6,3,All-Wheel Drive,4,Premium,Maserati,19.8282,33.1223,Midsize Cars,2016,N,10,108,A
460,6,3,Rear-Wheel Drive,4,Premium,Maserati,20.7535,33.5068,Midsize Cars,2016,N,10,108,A
360,6,3.5,Front-Wheel Drive,6,Premium,Nissan,27.4769,43.6282,Midsize Cars,2016,N,14,98,A
306,4,2,Front-Wheel Drive,7,Regular,Volvo,33.8,54.1,Midsize Cars,2016,Y,15,98,A
519,8,3.8,Rear-Wheel Drive,3,Premium,Maserati,18.0456,30.3173,Large Cars,2016,N,19,114,A
486,6,3,All-Wheel Drive,4,Premium,Maserati,19.485,32.0441,Large Cars,2016,N,19,114,A
465,6,3.6,Rear-Wheel Drive,4,Premium,Cadillac,20.7,32.1,Compact Cars,2016,N,10,91,M
291,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,34.1454,53.2291,Compact Cars,2016,N,14,90,A
280,4,1.6,Front-Wheel Drive,7,Regular,Hyundai,35.5035,53.5282,Compact Cars,2016,N,14,90,M
289,4,1.8,Front-Wheel Drive,7,Regular,Kia,33.8221,54.7449,Midsize Cars,2016,N,14,96,A
472,6,3,Rear-Wheel Drive,4,Premium,Maserati,20.1528,32.7793,Midsize Cars,2016,N,10,108,A
408,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chevrolet,22.3,41.6,Large Cars,2016,N,19,105,A
403,6,3.3,Front-Wheel Drive,5,Regular,Hyundai,23.8,39.6,Large Cars,2016,N,16,106,A
389,6,3.3,Front-Wheel Drive,5,Regular,Hyundai,24.8,40.4,Large Cars,2016,N,16,106,A
482,6,3,Rear-Wheel Drive,4,Premium,Maserati,19.3,32,Large Cars,2016,N,19,114,A
253,4,1.5,Front-Wheel Drive,8,Regular,Scion,40.6327,59.2374,Subcompact Cars,2016,N,13,86,M
243,4,1.5,Front-Wheel Drive,8,Regular,Scion,43.4626,60.6939,Subcompact Cars,2016,N,13,86,A
410,8,4,All-Wheel Drive,5,Premium,Audi,22.278,39.1,Large Cars,2016,Y,15,107,A
512,8,5,Rear-Wheel Drive,4,Regular,Kia,18.4553,31.3451,Large Cars,2016,N,16,110,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2016,Y,16,108,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2016,Y,16,108,A
472,6,3.6,Rear-Wheel Drive,4,Premium,Cadillac,19.9,33.5,Compact Cars,2016,N,10,91,A
305,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,32,51.4,Midsize Cars,2016,N,16,94,M
480,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.3871,33.7,Large Cars,2016,Y,16,108,A
483,8,4.8,All-Wheel Drive,4,Premium,Porsche,19.1667,33.7481,Large Cars,2016,Y,16,108,A
488,8,4.8,All-Wheel Drive,4,Premium,Porsche,18.9742,33.3,Large Cars,2016,Y,16,108,A
328,4,1.8,Front-Wheel Drive,6,Regular,Audi,28.9,46.6,Subcompact Cars,2016,N,12,86,A
323,4,2,All-Wheel Drive,6,Regular,Audi,30,44.6,Subcompact Cars,2016,N,10,86,A
340,4,2,All-Wheel Drive,6,Premium,Audi,28.5,41.5,Subcompact Cars,2016,N,10,86,A
361,4,2,All-Wheel Drive,6,Premium or E85,Audi,27.1,42.2,Compact Cars,2016,N,12,91,A
413,6,3,All-Wheel Drive,5,Premium,Audi,22.4,35.8,Compact Cars,2016,N,13,90,A
439,6,3,All-Wheel Drive,4,Premium,Audi,20,33.4,Compact Cars,2016,N,13,90,M
343,4,2,All-Wheel Drive,6,Premium,Audi,27.6526,43.9914,Compact Cars,2016,N,12,91,M
341,4,2,Front-Wheel Drive,6,Premium,Audi,30.3,44.6,Compact Cars,2016,N,12,91,A
298,4,2.5,All-Wheel Drive,7,Regular,Subaru,33.6006,51.1883,Midsize Cars,2016,N,15,105,A
385,6,3.6,All-Wheel Drive,5,Regular,Subaru,24.9,40.3,Midsize Cars,2016,N,15,105,A
397,6,3,All-Wheel Drive,5,Premium,Audi,23.5657,39.6,Large Cars,2016,Y,15,107,A
360,6,3,All-Wheel Drive,7,Diesel,Audi,29.9399,51.4,Large Cars,2016,Y,15,107,A
448,6,3.8,Rear-Wheel Drive,4,Regular,Kia,21.2,35.7,Large Cars,2016,N,16,110,A
372,4,2,Front-Wheel Drive,5,Regular,Buick,26,41.9,Compact Cars,2016,N,14,91,A
369,4,2,Front-Wheel Drive,5,Regular,Buick,25.7,43.6,Compact Cars,2016,N,14,91,M
361,4,2.4,Front-Wheel Drive,6,Regular,Buick,26.3,44.5,Compact Cars,2016,N,14,91,A
271,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,37.1,56.8,Compact Cars,2016,N,12,91,M
298,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,35,48,Compact Cars,2016,N,12,91,M
291,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,34.8,51.9,Compact Cars,2016,N,12,91,A
317,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,31.8,47,Compact Cars,2016,N,12,91,A
313,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,31.4,49.7,Compact Cars,2016,N,12,91,A
301,4,1.8,Front-Wheel Drive,7,Regular,Chevrolet,33.9,49.2,Compact Cars,2016,N,12,91,M
441,6,3.6,All-Wheel Drive,4,Gasoline or E85,Buick,21.3,36.3,Midsize Cars,2016,N,16,100,A
405,4,2,All-Wheel Drive,5,Regular,Buick,23.9,37.9,Midsize Cars,2016,N,13,98,A
372,4,2,Front-Wheel Drive,5,Regular,Buick,26,41.9,Midsize Cars,2016,N,13,98,A
369,4,2,Front-Wheel Drive,5,Regular,Buick,25.7,43.6,Midsize Cars,2016,N,13,98,M
422,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Buick,23.6,40.2,Midsize Cars,2016,N,16,100,A
408,6,3.6,Front-Wheel Drive,5,Regular,Buick,22.7993,39.1199,Midsize Cars,2016,N,16,100,A
308,4,2.4,Front-Wheel Drive,7,Regular,Buick,31.5,51.2,Midsize Cars,2016,Y,13,98,A
308,4,2.4,Front-Wheel Drive,7,Regular,Buick,31.5,51.2,Midsize Cars,2016,Y,16,100,A
379,4,2.4,Front-Wheel Drive,5,Regular,Buick,24.5,43.6,Midsize Cars,2016,N,13,98,A
269,4,1.4,Front-Wheel Drive,8,Regular,Chevrolet,37.1,60,Midsize Cars,2016,N,16,94,M
298,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,35,48,Midsize Cars,2016,N,19,91,M
291,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,33.7,55,Midsize Cars,2016,N,16,94,A
296,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,33.3,53.4,Midsize Cars,2016,N,16,94,A
317,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,31.8,47,Midsize Cars,2016,N,19,91,A
293,4,1.4,Front-Wheel Drive,7,Regular,Chevrolet,33.7,53.5,Midsize Cars,2016,N,16,94,M
333,4,1.8,Front-Wheel Drive,6,Regular,Chevrolet,28.5,49.1,Midsize Cars,2016,N,16,94,A
237,4,2.4,Front-Wheel Drive,9,Regular,Kia,48,56.6,Midsize Cars,2016,Y,11,102,A
242,4,2.4,Front-Wheel Drive,8,Regular,Kia,47,55.2,Midsize Cars,2016,Y,11,102,A
408,6,3.6,Front-Wheel Drive,5,Regular,Cadillac,22.799,39.1189,Large Cars,2016,N,18,104,A
440,6,3.6,All-Wheel Drive,4,Regular,Cadillac,21.2,36.9,Large Cars,2016,N,18,104,A
399,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chevrolet,23.6,40.2,Large Cars,2016,N,19,105,A
408,6,3.6,Front-Wheel Drive,5,Regular,Chevrolet,22.7993,39.1199,Large Cars,2016,N,19,105,A
344,4,2,Front-Wheel Drive,6,Regular,Hyundai,28.7,44.6,Large Cars,2016,N,16,106,A
362,4,2,Front-Wheel Drive,6,Regular,Hyundai,26.9,43.2,Large Cars,2016,N,16,106,A
303,4,2.4,Front-Wheel Drive,7,Regular,Hyundai,32.5631,53.3537,Large Cars,2016,N,16,106,A
312,4,2.4,Front-Wheel Drive,7,Regular,Hyundai,31.7939,50.7462,Large Cars,2016,N,16,106,A
282,4,1.6,Front-Wheel Drive,8,Regular,Hyundai,36.3,53.4,Large Cars,2016,N,16,106,A
459,6,3.8,All-Wheel Drive,4,Regular,Hyundai,20.4,34.9,Large Cars,2016,N,15,108,A
409,6,3.8,Rear-Wheel Drive,5,Regular,Hyundai,22.7,40,Large Cars,2016,N,15,108,A
227,6,3,Rear-Wheel Drive,8,Premium and Electricity,Mercedes-Benz,30.2,42.2,Large Cars,2015,Y,9,112,A
265,4,2,Front-Wheel Drive,8,Regular,Mazda,38.2,58,Compact Cars,2016,N,12,96,M
260,4,2,Front-Wheel Drive,8,Regular,Mazda,39.1,58.8,Compact Cars,2016,N,12,96,A
304,4,2.5,Front-Wheel Drive,7,Regular,Mazda,32.4,52.2,Compact Cars,2016,N,12,96,M
277,4,2.5,Front-Wheel Drive,8,Regular,Mazda,36.3335,55.2337,Compact Cars,2016,N,12,96,A
271,4,2.5,Front-Wheel Drive,8,Regular,Mazda,37.6103,56.803,Compact Cars,2016,N,12,96,A
432,8,4.7,Rear-Wheel Drive,5,Premium,Mercedes-Benz,21.9,36.5,Compact Cars,2016,Y,11,92,A
496,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,19.4,30.3,Compact Cars,2016,Y,11,92,A
375,6,3,Rear-Wheel Drive,5,Premium,Mercedes-Benz,25.5,42.1,Compact Cars,2016,Y,11,92,A
405,6,3,All-Wheel Drive,5,Premium,Mercedes-Benz,24.3,37.0013,Compact Cars,2016,Y,11,92,A
444,8,4.7,Rear-Wheel Drive,4,Premium,Mercedes-Benz,21.8,35.5,Large Cars,2016,Y,12,112,A
499,8,5.5,All-Wheel Drive,4,Premium,Mercedes-Benz,18.7,31.7,Large Cars,2016,Y,12,112,A
462,8,4.7,All-Wheel Drive,4,Premium,Mercedes-Benz,20.5,34.5,Large Cars,2016,Y,12,112,A
355,4,2,All-Wheel Drive,6,Premium,Cadillac,27.7,42.3,Compact Cars,2016,N,10,91,A
445,8,4.7,All-Wheel Drive,4,Premium,Mercedes-Benz,21.4,35.4,Compact Cars,2016,Y,11,92,A
257,4,1.6,Front-Wheel Drive,8,Regular,Nissan,41.5018,57.0347,Compact Cars,2016,N,15,90,A
295,4,1.6,Front-Wheel Drive,7,Regular,Nissan,36.3122,52,Compact Cars,2016,N,15,90,M
302,4,1.6,Front-Wheel Drive,7,Regular,Nissan,33.7,51.4,Compact Cars,2016,N,15,90,A
368,4,2,All-Wheel Drive,5,Premium,Cadillac,27.7,42.3,Midsize Cars,2016,N,13,97,A
322,4,2.4,Front-Wheel Drive,7,Regular,Chrysler,29.4,52.1952,Midsize Cars,2016,N,16,101,A
322,4,2.4,Front-Wheel Drive,7,Gasoline or E85,Chrysler,29.4,52.1952,Midsize Cars,2016,N,16,101,A
403,6,3.6,All-Wheel Drive,5,Gasoline or E85,Chrysler,22.9996,40.4998,Midsize Cars,2016,N,16,101,A
534,12,6.3,All-Wheel Drive,3,Premium,Audi,17.2,28.6,Large Cars,2016,N,15,107,A
486,6,3.6,All-Wheel Drive,4,Premium,Cadillac,19.5,32.2,Large Cars,2016,N,18,104,A
337,4,2,Rear-Wheel Drive,6,Premium,BMW,28.2783,48.5331,Compact Cars,2016,Y,13,96,M
338,4,2,All-Wheel Drive,6,Premium,BMW,28.4685,47.7423,Compact Cars,2016,Y,13,96,A
321,4,2,Rear-Wheel Drive,7,Premium,BMW,29.5885,51.077,Compact Cars,2016,Y,13,96,M
332,4,2,All-Wheel Drive,6,Premium,BMW,29.0082,48.8553,Compact Cars,2016,Y,13,96,A
338,4,2,All-Wheel Drive,6,Premium,BMW,28.4685,47.7423,Compact Cars,2016,Y,12,92,A
370,6,3,Rear-Wheel Drive,5,Premium,BMW,25.7068,43.4924,Compact Cars,2016,Y,12,92,A
440,8,4,Rear-Wheel Drive,4,Premium,Mercedes-Benz,22,34.3,Compact Cars,2016,Y,13,92,A
302,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,32.6424,51.503,Compact Cars,2016,N,16,94,A
323,4,2,Front-Wheel Drive,6,Regular,Volkswagen,30.639,47.1,Compact Cars,2016,N,16,94,A
333,4,2,Front-Wheel Drive,6,Regular,Volkswagen,28.8819,46.678,Compact Cars,2016,N,16,94,M
338,4,2,All-Wheel Drive,6,Premium,BMW,28.4685,47.7423,Midsize Cars,2016,Y,14,102,A
382,6,3,All-Wheel Drive,5,Premium,BMW,24.9286,41.0324,Midsize Cars,2016,Y,14,102,A
452,8,4.4,Rear-Wheel Drive,4,Premium,BMW,20.8536,34.9801,Midsize Cars,2016,Y,14,102,A
463,8,4.4,All-Wheel Drive,4,Premium,BMW,20.4368,34.2731,Midsize Cars,2016,N,14,102,A
385,6,3.6,Front-Wheel Drive,5,Gasoline or E85,Chrysler,23.9,44.4,Midsize Cars,2016,N,16,101,A
403,6,3,Rear-Wheel Drive,5,Premium,BMW,23.8966,38.5417,Large Cars,2016,Y,10,112,A
418,6,3,All-Wheel Drive,5,Premium,BMW,23.1166,36.9968,Large Cars,2016,Y,10,112,A
354,4,2.5,Front-Wheel Drive,6,Regular,Chevrolet,30,47.7,Large Cars,2016,N,19,105,A
229,6,3,Rear-Wheel Drive,7,Premium and Electricity,Porsche,28.9,41.1,Large Cars,2016,Y,16,108,A
289,4,1.6,Front-Wheel Drive,7,Regular,Ford,35.2,52.1,Subcompact Cars,2016,N,13,85,A
288,4,1.6,Front-Wheel Drive,7,Regular,Ford,35.8,51.1,Subcompact Cars,2016,N,13,85,M
247,3,1,Front-Wheel Drive,8,Regular,Ford,41.299,61.1,Subcompact Cars,2016,N,13,85,M
319,4,2,Rear-Wheel Drive,7,Premium,BMW,30.16,51.0779,Compact Cars,2016,Y,13,96,A
299,4,2,All-Wheel Drive,8,Diesel,BMW,39.1626,59.2184,Compact Cars,2016,N,13,96,A
439,6,3,Rear-Wheel Drive,4,Premium,BMW,21.2526,36.324,Compact Cars,2016,Y,12,96,M
459,6,3,Rear-Wheel Drive,4,Premium,BMW,20.766,33.637,Compact Cars,2016,Y,12,96,A
334,4,2,Rear-Wheel Drive,6,Premium,BMW,28.8183,48.9331,Compact Cars,2016,Y,12,92,A
374,6,3,All-Wheel Drive,5,Premium,BMW,25.0815,42.3673,Compact Cars,2016,Y,12,92,A
346,4,2,Rear-Wheel Drive,6,Premium,Cadillac,28.4586,43.7773,Compact Cars,2016,N,10,91,A
386,4,2,Rear-Wheel Drive,5,Premium,Cadillac,24.6575,40.5154,Compact Cars,2016,N,10,91,M
375,6,3.6,Rear-Wheel Drive,5,Regular,Cadillac,25.6,41.9,Compact Cars,2016,N,10,91,A
330,4,2,All-Wheel Drive,6,Premium,Mercedes-Benz,30.9,44.2,Compact Cars,2016,Y,13,90,A
440,8,4,Rear-Wheel Drive,4,Premium,Mercedes-Benz,22,34.3,Compact Cars,2016,Y,13,92,A
315,4,2,Rear-Wheel Drive,7,Premium,Mercedes-Benz,31.9,47.6,Compact Cars,2016,Y,13,90,A
303,4,1.8,Front-Wheel Drive,7,Regular,Volkswagen,32.2552,52.1,Compact Cars,2016,N,16,94,M
334,4,2,Rear-Wheel Drive,6,Premium,BMW,28.8183,48.9331,Midsize Cars,2016,Y,14,102,A
335,6,3,Rear-Wheel Drive,7,Diesel,BMW,33.4145,54.8559,Midsize Cars,2016,N,14,102,A
338,6,3,All-Wheel Drive,7,Diesel,BMW,33.2667,49.4684,Midsize Cars,2016,N,14,102,A
472,6,3.6,Rear-Wheel Drive,4,Premium,Cadillac,19.9,33.5,Midsize Cars,2016,N,13,97,A
356,4,2,Rear-Wheel Drive,6,Premium,Cadillac,27.1,43.5486,Midsize Cars,2016,N,13,97,A
375,6,3.6,Rear-Wheel Drive,5,Regular,Cadillac,25.6,41.9,Midsize Cars,2016,N,13,97,A
534,8,6.2,Rear-Wheel Drive,3,Premium,Cadillac,17.5199,29.3458,Midsize Cars,2016,N,13,97,A
223,4,2.5,Front-Wheel Drive,9,Regular,Lexus,56.0848,54.1578,Midsize Cars,2016,Y,12,100,A
368,6,3.5,Front-Wheel Drive,5,Regular,Lexus,26.3429,44.0592,Midsize Cars,2016,N,15,100,A
547,12,6,Rear-Wheel Drive,3,Premium,Mercedes-Benz,16.8,29.6,Large Cars,2016,Y,12,112,A
